"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation","gene_name.x","ENTREZID","gene_locus","ALL_1_1","ALL_1_2","ALL_1_3","ALL_1_4","ALL_2_1","ALL_2_2","ALL_2_3","ALL_2_4"
"3428","ENSG00000166949",38.5162146678467,-0.336375737350424,0.911051784293119,-0.369216923944029,0.711966042210945,0.999606199905259,"down","SMAD3","4088","15:67032265-67195169",10.046182,5.670423,73.263039,91.858635,15.162521,64.092041,7.813506,44.897453
"3429","ENSG00000166986",25.1822022427563,0.0835797965551879,0.559407240726936,0.1494077846518,0.881231869414149,0.999606199905259,"up","MARS","4141","12:57472353-57517569",19.595549,21.58536,19.676743,44.037476,15.088868,22.021458,44.295368,13.94107
"3430","ENSG00000167004",26.5970562773638,0.319403403689214,0.561653139993249,0.568684444091336,0.569570306450131,0.999606199905259,"up","PDIA3","2923","15:43658133-43773278",18.221769,20.458792,44.101349,14.26678,22.107924,22.495279,34.214817,30.840816
"3431","ENSG00000167005",38.6389086686587,-0.291709696850349,0.519632302820061,-0.561377141619624,0.574540463410165,0.999606199905259,"down","NUDT21","11051","16:56429133-56453409",66.545944,47.244408,32.678188,33.317341,60.983135,39.379948,10.395576,30.039949
"3432","ENSG00000167081",27.9685409967186,-1.15671391304473,0.791860740357515,-1.46075421357862,0.144082905194776,0.999606199905259,"down","PBX3","5090","9:125747345-125967377",6.521121,103.260704,19.963642,46.143513,7.839743,9.547049,12.635237,31.734665
"3433","ENSG00000167085",19.7033139537947,0.083519247127292,0.570195458388784,0.146474767377654,0.883546607783484,0.999606199905259,"up","PHB","5245","17:49404049-49414905",26.569731,27.399174,13.539462,13.518756,41.250225,18.378649,5.789445,17.143759
"3434","ENSG00000167232",23.3207775798552,0.266319824115178,0.553823100398486,0.480875254072204,0.630605161240918,0.999606199905259,"up","ZNF91","7644","19:23299459-23395471",14.917352,8.730899,26.515171,38.816376,28.608994,28.539707,11.576126,28.679939
"3435","ENSG00000167258",20.7237830879325,0.26070526716836,0.55457967545225,0.470095242772393,0.63828697282752,0.999606199905259,"up","CDK12","51755","17:39461486-39567559",14.301634,18.28853,14.691008,34.871376,14.603158,17.046,36.92374,13.573216
"3436","ENSG00000167283",35.6877874871634,-0.0560219467563134,0.526534326657871,-0.106397520389426,0.915266960354401,0.999606199905259,"down","ATP5MG","10632","11:118401606-118431496",47.779697,51.303268,34.275829,21.108711,57.161228,39.48465,9.555602,33.701881
"3437","ENSG00000167302",11.8370494293656,0.0553692921501564,0.601705481549383,0.092020587892238,0.926681682218198,0.999606199905259,"up","TEPSIN","146705","17:81228277-81242318",11.773134,10.10394,7.566321,20.39649,7.958447,6.313761,17.772238,12.048479
"3438","ENSG00000167315",10.9270394350889,-0.65883532004455,0.66535137718598,-0.990206592539134,0.322073150901798,0.999606199905259,"down","ACAA2","10449","18:49782164-49813953",16.920986,16.479561,16.33382,6.776618,19.341749,4.78758,3.452954,6.52328
"3439","ENSG00000167323",17.4252574676056,0.603595489211743,0.575568504789459,1.04869443722001,0.294318775326891,0.999606199905259,"up","STIM1","6786","11:3854527-4093210",4.783657,15.811728,8.005271,32.590076,21.288776,18.141624,19.389545,22.133362
"3440","ENSG00000167325",18.826983197508,-0.562006680252741,0.589355151134346,-0.953595941549053,0.340288210886154,0.999606199905259,"down","RRM1","6240","11:4094707-4138932",20.922966,30.273592,17.541685,29.046553,33.433765,20.2064,4.787087,4.722647
"3441","ENSG00000167378",16.5377976382555,0.231601122037124,0.550864745759818,0.420431918760152,0.674169954722481,0.999606199905259,"up","IRGQ","126298","19:43584369-43596135",17.488298,12.049207,20.006504,13.923583,14.235072,13.545502,28.357529,10.374321
"3442","ENSG00000167393",15.3134324203915,-0.845076612586132,0.817807603605389,-1.03334403942996,0.301442924682546,0.999606199905259,"down","PPP2R3B","28227","X:333963-386955",46.447636,9.975503,7.526376,18.199457,9.086454,5.914426,21.632324,3.214373
"3443","ENSG00000167460",75.7831442593237,0.48377277067994,0.484885739147206,0.997704678901832,0.318422583702556,0.999606199905259,"up","TPM4","7171","19:16067021-16333628",43.281605,73.355156,27.313644,141.403076,77.00631,108.031319,91.645599,61.11488
"3444","ENSG00000167461",27.3475958198911,0.390003562622327,0.488292133828393,0.798709492951593,0.424458881037165,0.999606199905259,"up","RAB8A","4218","19:16111889-16134234",31.167992,43.469536,11.72224,16.550909,45.286873,33.070103,26.503656,16.546688
"3445","ENSG00000167468",53.3548427706981,-0.281904644263865,0.399847545059715,-0.705030324049543,0.480791365159019,0.999606199905259,"down","GPX4","2879","19:1103926-1106791",75.761398,54.43396,68.271774,45.662903,66.289856,46.898647,24.979321,49.836353
"3446","ENSG00000167470",22.2768413949539,0.490732157080302,0.677096754518974,0.724759281159057,0.468599720061254,0.999606199905259,"up","MIDN","90007","19:1248553-1259140",31.982143,6.676916,27.444822,8.340689,22.525846,22.017242,37.071514,15.09829
"3447","ENSG00000167483",107.763496308764,1.34832660500142,1.12298996127948,1.20065775429124,0.22988398782873,0.999606199905259,"up","FAM129C","199786","19:17523301-17553839",18.570238,107.244194,21.548931,131.241318,18.982525,41.772427,455.589417,5.665984
"3448","ENSG00000167491",11.217247632743,-0.260138624152422,0.555219226164086,-0.468533170131149,0.639403356069169,0.999606199905259,"down","GATAD2A","54815","19:19385826-19512982",9.90108,9.971334,13.29762,19.168909,7.745661,8.241909,14.540451,7.14718
"3449","ENSG00000167508",10.9302746012532,0.290438964378953,0.510819082723118,0.568575008652097,0.569644588812797,0.999606199905259,"up","MVD","4597","16:88651935-88663161",12.181316,8.580894,7.617706,13.218263,16.039665,8.113317,12.92109,9.040743
"3450","ENSG00000167522",38.5852194405564,0.454771675815699,0.798615265936058,0.569450266246365,0.569050612660171,0.999606199905259,"up","ANKRD11","29123","16:89267630-89490561",26.631586,34.135971,20.977301,61.010338,8.408828,18.414499,105.04213,22.606739
"3451","ENSG00000167526",570.03327008054,0.0983841837870204,0.395331670930558,0.248864917792792,0.803465273203278,0.999606199905259,"up","RPL13","6137","16:89560657-89566828",572.551697,683.669495,704.557922,333.675476,725.189026,503.701416,355.314728,687.829834
"3452","ENSG00000167543",37.5023734516578,-0.614464449440538,0.747316448247138,-0.822227920824961,0.410947190785419,0.999606199905259,"down","TP53I13","90313","17:29566052-29573157",108.182144,41.772388,17.725927,20.946312,21.383898,14.327715,54.837658,16.708355
"3453","ENSG00000167552",53.0966169540072,-0.064873642572291,0.760382701044518,-0.0853170942515865,0.932009301834855,0.999606199905259,"down","TUBA1A","7846","12:49184795-49189080",140.52388,39.108894,31.710684,9.28493,51.719196,30.067951,65.574486,45.186756
"3454","ENSG00000167553",10.6370409160643,0.124811817958447,0.664482290483278,0.187833174406607,0.851007429181718,0.999606199905259,"up","TUBA1C","84790","12:49188736-49274603",12.962002,8.825358,15.107474,4.891443,22.123953,13.083295,4.638029,5.329792
"3455","ENSG00000167604",19.9185909349526,0.462836063614346,0.740294431494356,0.625205383052883,0.531836269346457,0.999606199905259,"up","NFKBID","84807","19:35880063-35902303",15.047414,7.686296,33.43705,11.026621,21.9603,13.86801,42.390491,6.570261
"3456","ENSG00000167615",54.6872010783753,0.600495225946147,0.856263150817874,0.701297522114053,0.483117359784045,0.999606199905259,"up","LENG8","114823","19:54448887-54462037",20.357664,34.407734,35.576927,102.19297,14.616102,17.218979,160.11142,33.869061
"3457","ENSG00000167632",11.0037677456517,0.302187313362829,0.727598274623042,0.415321646439291,0.677906456952004,0.999606199905259,"up","TRAPPC9","83696","8:139727725-140458579",6.225028,14.690029,4.022278,18.820736,6.20349,8.37704,22.981777,6.725855
"3458","ENSG00000167642",29.954845159076,-0.315964598601618,0.544611231680848,-0.580165410152207,0.561803077176551,0.999606199905259,"down","SPINT2","10653","19:38244035-38292615",62.776077,24.883507,27.354095,23.347902,36.306572,25.036533,11.323254,32.06731
"3459","ENSG00000167658",411.584378605141,0.0164072448986176,0.533810403183841,0.0307360905684093,0.975480008639123,0.999606199905259,"up","EEF2","1938","19:3976056-3985463",351.197052,408.182922,679.373535,235.794968,364.047791,197.689667,564.05011,391.977448
"3460","ENSG00000167670",11.6425076559559,-0.318445980530972,0.643061654674158,-0.495202875519502,0.620456921044366,0.999606199905259,"down","CHAF1A","10036","19:4402640-4445018",10.109963,10.770104,10.716134,24.087072,13.308441,4.748537,16.594929,3.619875
"3461","ENSG00000167671",13.0891800353519,0.285117383153897,0.533247290376981,0.53468135384679,0.592870217294919,0.999606199905259,"up","UBXN6","80700","19:4444999-4457794",14.091808,11.980646,14.581063,8.195037,15.119363,8.852413,10.733053,18.515274
"3462","ENSG00000167693",13.8752818060588,0.98927713913259,1.5735720209985,0.628682466344853,0.529556959251806,0.999606199905259,"up","NXN","64359","17:794482-979776",33.868736,0.866613,1.637091,0.168803,1.880262,30.727509,34.871494,0.008603
"3463","ENSG00000167733",13.5836594160117,-0.244374014345572,0.657657464920951,-0.371582514272754,0.710203709965172,0.999606199905259,"down","HSD11B1L","374875","19:5677603-5697500",17.360266,6.542682,21.670732,13.903896,6.104118,8.926779,19.769804,9.885702
"3464","ENSG00000167747",10.2114827731945,-0.286360899037908,0.548090098556038,-0.522470483944767,0.601342792069648,0.999606199905259,"down","C19orf48","84798","19:50797704-50804929",6.696769,12.260415,13.280512,15.908569,10.303373,7.855453,12.057066,4.688973
"3465","ENSG00000167766",19.8138389795782,-0.179770781747429,0.544405501806538,-0.330214851155771,0.741237626050887,0.999606199905259,"down","ZNF83","55769","19:52594060-52690496",11.161693,35.18845,9.240658,39.672123,17.903889,24.171816,17.906649,11.706673
"3466","ENSG00000167770",17.6288355421287,-0.22997386734083,0.47719714918369,-0.481926322766663,0.629858286131043,0.999606199905259,"down","OTUB1","55611","11:63985853-64001811",24.244772,23.807541,18.894854,12.512284,16.559664,9.604398,15.133353,19.422197
"3467","ENSG00000167792",20.9793615568409,-0.119270684509758,0.50909905282536,-0.2342779540599,0.814769199830144,0.999606199905259,"down","NDUFV1","4723","11:67605653-67612554",19.132711,18.817293,18.967047,36.659348,13.471794,15.173437,30.094015,15.808324
"3468","ENSG00000167815",57.0944429071983,-1.33643398722007,1.00044053214068,-1.33584550434043,0.181599776158562,0.999606199905259,"down","PRDX2","7001","19:12796820-12801800",168.50061,9.253507,120.707901,20.842815,46.893993,77.44458,6.820345,5.023372
"3469","ENSG00000167863",20.8443052287335,-0.0970048840439438,0.567503216886134,-0.170932747440984,0.864276646852199,0.999606199905259,"down","ATP5PD","10476","17:75038863-75046985",27.617855,37.329227,15.095087,12.623304,38.200184,25.01539,9.017338,10.070787
"3470","ENSG00000167895",13.7250250721896,-1.08111044909165,1.07397604880402,-1.00664297895244,0.314106372891393,0.999606199905259,"down","TMC8","147138","17:78130770-78142968",4.394661,4.312732,2.809496,76.101776,7.210885,2.294102,10.962141,12.341803
"3471","ENSG00000167962",10.5298667964693,0.100034079757925,0.598933978070562,0.167020211610268,0.867354145735617,0.999606199905259,"up","ZNF598","90850","16:1997654-2009821",11.748985,6.97662,13.225952,10.078338,8.503242,6.483852,15.619068,9.459661
"3472","ENSG00000167967",9.98768408747363,0.0241652155611566,0.588276625186445,0.0410779801993625,0.967233729039104,0.999606199905259,"up","E4F1","1877","16:2221061-2235742",12.317725,8.635352,7.889375,13.295971,7.779308,4.664234,15.038471,9.18743
"3473","ENSG00000167986",63.5909454644112,-0.596423464863267,0.3860043180246,-1.54512122536737,0.12231694383688,0.999606199905259,"down","DDB1","1642","11:61299451-61342596",75.241287,62.032963,113.769493,65.013123,58.206963,57.973469,40.017365,40.043129
"3474","ENSG00000167996",286.442033032662,1.74863918198575,0.520092607994007,3.36216888128872,0.000773328113600599,0.16579102200443,"up","FTH1","2495","11:61959718-61967634",169.961731,74.251663,198.098053,91.186409,485.408203,446.118958,559.588928,195.898529
"3475","ENSG00000168002",20.6890309929818,-0.40982111364383,0.581558576073755,-0.704694471897625,0.481000392316583,0.999606199905259,"down","POLR2G","5436","11:62756968-62766710",32.465637,40.600559,15.034638,13.61907,36.146564,16.77961,7.067483,11.658264
"3476","ENSG00000168003",39.8917980310898,-0.0295826887402522,0.497599058583785,-0.0594508535133635,0.952593009408035,0.999606199905259,"down","SLC3A2","6520","11:62856102-62888875",48.362225,36.369583,54.065739,28.952599,79.309151,34.594196,22.265474,23.309021
"3477","ENSG00000168010",24.102270910023,0.0791301300201496,0.672956417256543,0.117585816838988,0.906395843498921,0.999606199905259,"up","ATG16L2","89849","11:72814406-72843674",10.870049,21.995653,6.856195,66.954758,25.867659,13.903019,24.652411,28.066759
"3478","ENSG00000168028",1006.58054984647,-0.366057045312542,0.490027384176581,-0.747013446866131,0.455055443960094,0.999606199905259,"down","RPSA","3921","3:39406716-39412542",1359.16626,1178.206909,1596.772339,512.712708,1301.067993,948.940796,381.641632,853.493164
"3479","ENSG00000168036",79.054806915052,-0.046087308368319,0.467311396615874,-0.0986222649438236,0.921438191331633,0.999606199905259,"down","CTNNB1","1499","3:41194741-41463220",119.614037,59.270878,107.256676,40.876217,91.589005,78.224648,63.296612,67.225876
"3480","ENSG00000168038",11.3770793624799,-0.319580487952651,0.502559869996942,-0.635905306077453,0.524838144039496,0.999606199905259,"down","ULK4","54986","3:41246599-41962130",12.547632,13.950383,7.556466,20.37439,8.01668,13.955824,9.103992,8.203683
"3481","ENSG00000168056",10.7342672438626,0.451597462467699,0.894172550657594,0.505045096872616,0.613527161930021,0.999606199905259,"up","LTBP3","4054","11:65538805-65558930",6.630262,1.830286,5.068038,26.013428,5.13318,5.84478,24.632689,7.69123
"3482","ENSG00000168066",134.273389126703,0.309567778834481,0.429266312076102,0.721155539406969,0.470813823075529,0.999606199905259,"up","SF1","7536","11:64764606-64778786",111.990051,95.668236,131.594559,168.909164,74.941414,139.197769,159.738953,172.960175
"3483","ENSG00000168067",21.2214893055616,0.36230724734281,0.82983040897414,0.436603965611123,0.662398586200459,0.999606199905259,"up","MAP4K2","5871","11:64784918-64803241",10.375161,10.583872,4.487956,59.828304,25.710283,5.931839,33.386887,23.051252
"3484","ENSG00000168092",24.9581364245271,-0.366527858007511,0.561412728596756,-0.652867025162829,0.513842008916047,0.999606199905259,"down","PAFAH1B2","5049","11:117144284-117176894",52.136051,20.447161,29.847197,13.487335,24.231785,30.042961,17.322487,14.47907
"3485","ENSG00000168101",9.98961765346979,0.265370891427581,0.618390048527201,0.429131891853056,0.667827244468025,0.999606199905259,"up","NUDT16L1","84309","16:4693694-4695859",15.07003,10.161397,3.948404,10.002615,14.078693,10.122635,14.228531,4.424622
"3486","ENSG00000168116",9.5991881080187,0.311929530187522,0.593920904944503,0.525203823591071,0.599441507180864,0.999606199905259,"up","KIAA1586","57691","6:57046532-57055239",7.458816,11.022247,11.880952,6.1231,11.134386,14.476966,12.055778,4.464951
"3487","ENSG00000168131",19.1603529373198,-0.323721430436388,0.639871604021336,-0.505916231321923,0.612915457260516,0.999606199905259,"down","OR2B2","81697","6:27893421-27951676",42.601479,24.583889,14.359067,7.269198,25.584862,17.525976,14.512377,8.056437
"3488","ENSG00000168137",23.7859171612342,-0.266033847981531,0.556630987787203,-0.47793574885061,0.632695936276941,0.999606199905259,"down","SETD5","55209","3:9391265-9479240",11.684351,23.969946,20.089062,58.944954,20.118067,21.773619,27.93391,11.754897
"3489","ENSG00000168172",13.8042495934709,-0.0149571476634223,0.466628875449131,-0.0320536264478405,0.974429285122258,0.999606199905259,"down","HOOK3","84376","8:42896946-43030535",20.334978,11.681892,10.61777,16.010706,13.44789,18.083494,9.773037,12.120681
"3490","ENSG00000168175",14.8330148222034,-0.034339427430189,0.537176179359308,-0.0639258194046239,0.949029293409243,0.999606199905259,"down","MAPK1IP1L","93487","14:55051647-55070194",22.74893,13.255901,18.263338,8.324499,17.542246,16.959295,8.473417,14.167596
"3491","ENSG00000168209",175.891394808146,1.07358387628614,0.587801735224449,1.82643876659568,0.0677841969385192,0.999606199905259,"up","DDIT4","54541","10:72273924-72276036",85.656845,60.437695,159.192261,170.295517,189.185074,165.929398,96.225578,438.557556
"3492","ENSG00000168214",27.3854571562341,-0.104459694137166,0.615400612326332,-0.169742590509113,0.865212577689753,0.999606199905259,"down","RBPJ","3516","4:26163455-26435131",26.027281,20.625217,45.638641,23.273075,16.440863,13.31247,20.013166,46.803093
"3493","ENSG00000168216",11.9548154109128,-0.147808532050748,0.575519751224886,-0.25682616754015,0.797312968672727,0.999606199905259,"down","LMBRD1","55788","6:69672757-69867236",9.568742,14.26045,20.455933,8.09683,7.71755,13.674854,7.005134,14.44132
